city,outcome,outcome_label,exposure,exposure_value,percentile_25,percentile_75,cat,date_of_access,source,geo_level
San Francisco*,% Partially Vaccinated,% Partially Vaccinated,SVI -  Housing Type & Transportation,0.955265610438024,0.703324013668841,0.90990990990991,top,2022-02-17,State,city
San Jose*,% Partially Vaccinated,% Partially Vaccinated,Dissimilarity: Hispanic and NH-White,0.486628564322233,0.43233416444743,0.563860364781174,middle,2022-02-17,State,county
San Jose*,% Partially Vaccinated,% Partially Vaccinated,Dissimilarity: NH-Black and NH-White,0.416992877352634,0.526829483151603,0.662540417910536,bottom,2022-02-17,State,county
San Jose*,% Partially Vaccinated,% Partially Vaccinated,GINI,0.4505,0.471625,0.524725,bottom,2022-02-17,State,county
San Jose*,% Partially Vaccinated,% Partially Vaccinated,Isolation: Hispanic,0.44036246352835,0.229639585692799,0.534247426595768,middle,2022-02-17,State,county
San Jose*,% Partially Vaccinated,% Partially Vaccinated,Isolation: NH-Black,0.0506166015246178,0.173191284321452,0.538748277872948,bottom,2022-02-17,State,county
San Jose*,% Partially Vaccinated,% Partially Vaccinated,% Overcrowding,9.57387254932116,2.87210151394166,6.67088479899953,top,2022-02-17,State,county
San Jose*,% Partially Vaccinated,% Partially Vaccinated,% Foreign Born,39.7408751666359,13.8168051502286,26.6321506181401,top,2022-02-17,State,county
San Jose*,% Partially Vaccinated,% Partially Vaccinated,% Healthcare Worker,7.74685614128091,7.58265758269802,9.74066843506018,middle,2022-02-17,State,county
San Jose*,% Partially Vaccinated,% Partially Vaccinated,% Hispanic,31.6095320573325,10.7297914851693,34.8012400365087,middle,2022-02-17,State,county
San Jose*,% Partially Vaccinated,% Partially Vaccinated,% NH Asian/PI,36.0966828518328,3.50851232142267,11.2509525434844,top,2022-02-17,State,county
San Jose*,% Partially Vaccinated,% Partially Vaccinated,% NH-Black,2.83441504733918,7.72411369502659,28.5357204408988,bottom,2022-02-17,State,county
San Jose*,% Partially Vaccinated,% Partially Vaccinated,% NH Native American,0.17865309577791,0.174312629873896,0.330388362059734,middle,2022-02-17,State,county
San Jose*,% Partially Vaccinated,% Partially Vaccinated,% NH White,25.7250727359418,28.3324232079248,47.3369690651028,bottom,2022-02-17,State,county
San Jose*,% Partially Vaccinated,% Partially Vaccinated,% Poverty,8.71753773538522,13.7023088021325,19.0921518851457,bottom,2022-02-17,State,county
San Jose*,% Partially Vaccinated,% Partially Vaccinated,% Production Worker,5.30400745155648,2.97404940807479,5.10367631800989,top,2022-02-17,State,county
San Jose*,% Partially Vaccinated,% Partially Vaccinated,% Service Worker,8.47931875750149,8.81868016860891,9.82375342706155,bottom,2022-02-17,State,county
San Jose*,% Partially Vaccinated,% Partially Vaccinated,Population,1027690,652678.5,1483455.5,middle,2022-02-17,State,county
San Jose*,% Partially Vaccinated,% Partially Vaccinated,Population Density,2192.86866299977,1243.36386266646,2755.98468918959,middle,2022-02-17,State,county
San Jose*,% Partially Vaccinated,% Partially Vaccinated,Social Vulnerability Index (SVI),0.454488971730351,0.526250388319354,0.713886300093197,bottom,2022-02-17,State,county
San Jose*,% Partially Vaccinated,% Partially Vaccinated,SVI - Socioeconomic,0.1587449518484,0.262503883193538,0.571606088847468,bottom,2022-02-17,State,county
San Jose*,% Partially Vaccinated,% Partially Vaccinated,SVI - Household Composition & Disability,0.0183286735010873,0.0385212799005903,0.319975147561355,bottom,2022-02-17,State,county
San Jose*,% Partially Vaccinated,% Partially Vaccinated,SVI - Minority Status & Language,0.957750854302578,0.887853370611991,0.949673811742777,top,2022-02-17,State,county
San Jose*,% Partially Vaccinated,% Partially Vaccinated,SVI -  Housing Type & Transportation,0.771357564461013,0.703324013668841,0.90990990990991,middle,2022-02-17,State,county
Chicago*,% Partially Vaccinated,% Partially Vaccinated,Dissimilarity: Hispanic and NH-White,0.595555317627516,0.43233416444743,0.563860364781174,top,2022-02-17,LHD,city
Chicago*,% Partially Vaccinated,% Partially Vaccinated,Dissimilarity: NH-Black and NH-White,0.813746332044999,0.526829483151603,0.662540417910536,top,2022-02-17,LHD,city
Chicago*,% Partially Vaccinated,% Partially Vaccinated,GINI,0.5315,0.471625,0.524725,top,2022-02-17,LHD,city
Chicago*,% Partially Vaccinated,% Partially Vaccinated,Isolation: Hispanic,0.589669198627277,0.229639585692799,0.534247426595768,top,2022-02-17,LHD,city
Chicago*,% Partially Vaccinated,% Partially Vaccinated,Isolation: NH-Black,0.75973934125255,0.173191284321452,0.538748277872948,top,2022-02-17,LHD,city
Chicago*,% Partially Vaccinated,% Partially Vaccinated,% Overcrowding,3.61960539130451,2.87210151394166,6.67088479899953,middle,2022-02-17,LHD,city
Chicago*,% Partially Vaccinated,% Partially Vaccinated,% Foreign Born,20.639674571347,13.8168051502286,26.6321506181401,middle,2022-02-17,LHD,city
Chicago*,% Partially Vaccinated,% Partially Vaccinated,% Healthcare Worker,8.67997558367058,7.58265758269802,9.74066843506018,middle,2022-02-17,LHD,city
Chicago*,% Partially Vaccinated,% Partially Vaccinated,% Hispanic,28.7934013745537,10.7297914851693,34.8012400365087,middle,2022-02-17,LHD,city
Chicago*,% Partially Vaccinated,% Partially Vaccinated,% NH Asian/PI,6.55621963038663,3.50851232142267,11.2509525434844,middle,2022-02-17,LHD,city
Chicago*,% Partially Vaccinated,% Partially Vaccinated,% NH-Black,29.1892628031241,7.72411369502659,28.5357204408988,top,2022-02-17,LHD,city
Chicago*,% Partially Vaccinated,% Partially Vaccinated,% NH Native American,0.100312452251937,0.174312629873896,0.330388362059734,bottom,2022-02-17,LHD,city
Chicago*,% Partially Vaccinated,% Partially Vaccinated,% NH White,33.2813317714411,28.3324232079248,47.3369690651028,middle,2022-02-17,LHD,city
Chicago*,% Partially Vaccinated,% Partially Vaccinated,% Poverty,18.389647313009,13.7023088021325,19.0921518851457,middle,2022-02-17,LHD,city
Chicago*,% Partially Vaccinated,% Partially Vaccinated,% Production Worker,4.83455132042299,2.97404940807479,5.10367631800989,middle,2022-02-17,LHD,city
Chicago*,% Partially Vaccinated,% Partially Vaccinated,% Service Worker,9.09589461711461,8.81868016860891,9.82375342706155,middle,2022-02-17,LHD,city
Chicago*,% Partially Vaccinated,% Partially Vaccinated,Population,2709534,652678.5,1483455.5,top,2022-02-17,LHD,city
Chicago*,% Partially Vaccinated,% Partially Vaccinated,Population Density,4467.46745558448,1243.36386266646,2755.98468918959,top,2022-02-17,LHD,city
Chicago*,% Partially Vaccinated,% Partially Vaccinated,Social Vulnerability Index (SVI),0.67816091954023,0.526250388319354,0.713886300093197,middle,2022-02-17,LHD,city
Chicago*,% Partially Vaccinated,% Partially Vaccinated,SVI - Socioeconomic,0.475302889095993,0.262503883193538,0.571606088847468,middle,2022-02-17,LHD,city
Chicago*,% Partially Vaccinated,% Partially Vaccinated,SVI - Household Composition & Disability,0.146318732525629,0.0385212799005903,0.319975147561355,middle,2022-02-17,LHD,city
Chicago*,% Partially Vaccinated,% Partially Vaccinated,SVI - Minority Status & Language,0.938490214352283,0.887853370611991,0.949673811742777,middle,2022-02-17,LHD,city
Chicago*,% Partially Vaccinated,% Partially Vaccinated,SVI -  Housing Type & Transportation,0.880397639018329,0.703324013668841,0.90990990990991,middle,2022-02-17,LHD,city
Denver*,% Partially Vaccinated,% Partially Vaccinated,Dissimilarity: Hispanic and NH-White,0.540159233152574,0.43233416444743,0.563860364781174,middle,2022-02-17,LHD,city
Denver*,% Partially Vaccinated,% Partially Vaccinated,Dissimilarity: NH-Black and NH-White,0.551456507260141,0.526829483151603,0.662540417910536,middle,2022-02-17,LHD,city
Denver*,% Partially Vaccinated,% Partially Vaccinated,GINI,0.4909,0.471625,0.524725,middle,2022-02-17,LHD,city
Denver*,% Partially Vaccinated,% Partially Vaccinated,Isolation: Hispanic,0.480627476380383,0.229639585692799,0.534247426595768,middle,2022-02-17,LHD,city
Denver*,% Partially Vaccinated,% Partially Vaccinated,Isolation: NH-Black,0.193127692802185,0.173191284321452,0.538748277872948,middle,2022-02-17,LHD,city
Denver*,% Partially Vaccinated,% Partially Vaccinated,% Overcrowding,3.19003917068268,2.87210151394166,6.67088479899953,middle,2022-02-17,LHD,city
Denver*,% Partially Vaccinated,% Partially Vaccinated,% Foreign Born,14.9747156932776,13.8168051502286,26.6321506181401,middle,2022-02-17,LHD,city
Denver*,% Partially Vaccinated,% Partially Vaccinated,% Healthcare Worker,7.70658083900847,7.58265758269802,9.74066843506018,middle,2022-02-17,LHD,city
Denver*,% Partially Vaccinated,% Partially Vaccinated,% Hispanic,29.8957164075876,10.7297914851693,34.8012400365087,middle,2022-02-17,LHD,city
Denver*,% Partially Vaccinated,% Partially Vaccinated,% NH Asian/PI,3.77407961722054,3.50851232142267,11.2509525434844,middle,2022-02-17,LHD,city
Denver*,% Partially Vaccinated,% Partially Vaccinated,% NH-Black,8.89401000034015,7.72411369502659,28.5357204408988,middle,2022-02-17,LHD,city
Denver*,% Partially Vaccinated,% Partially Vaccinated,% NH Native American,0.451545970951393,0.174312629873896,0.330388362059734,top,2022-02-17,LHD,city
Denver*,% Partially Vaccinated,% Partially Vaccinated,% NH White,54.1724775219112,28.3324232079248,47.3369690651028,top,2022-02-17,LHD,city
Denver*,% Partially Vaccinated,% Partially Vaccinated,% Poverty,12.8617052721125,13.7023088021325,19.0921518851457,bottom,2022-02-17,LHD,city
Denver*,% Partially Vaccinated,% Partially Vaccinated,% Production Worker,2.96757087497451,2.97404940807479,5.10367631800989,bottom,2022-02-17,LHD,city
Denver*,% Partially Vaccinated,% Partially Vaccinated,% Service Worker,8.87485511608124,8.81868016860891,9.82375342706155,middle,2022-02-17,LHD,city
Denver*,% Partially Vaccinated,% Partially Vaccinated,Population,705576,652678.5,1483455.5,middle,2022-02-17,LHD,city
Denver*,% Partially Vaccinated,% Partially Vaccinated,Population Density,1758.35644975697,1243.36386266646,2755.98468918959,middle,2022-02-17,LHD,city
Denver*,% Partially Vaccinated,% Partially Vaccinated,Social Vulnerability Index (SVI),0.521279900590245,0.526250388319354,0.713886300093197,bottom,2022-02-17,LHD,city
Denver*,% Partially Vaccinated,% Partially Vaccinated,SVI - Socioeconomic,0.262503883193538,0.262503883193538,0.571606088847468,bottom,2022-02-17,LHD,city
Denver*,% Partially Vaccinated,% Partially Vaccinated,SVI - Household Composition & Disability,0.0257844050947499,0.0385212799005903,0.319975147561355,bottom,2022-02-17,LHD,city
Denver*,% Partially Vaccinated,% Partially Vaccinated,SVI - Minority Status & Language,0.910531220876048,0.887853370611991,0.949673811742777,middle,2022-02-17,LHD,city
Denver*,% Partially Vaccinated,% Partially Vaccinated,SVI -  Housing Type & Transportation,0.863311587449519,0.703324013668841,0.90990990990991,middle,2022-02-17,LHD,city
Detroit*,% Partially Vaccinated,% Partially Vaccinated,Dissimilarity: Hispanic and NH-White,0.649051729683952,0.43233416444743,0.563860364781174,top,2022-02-18,LHD,city
Detroit*,% Partially Vaccinated,% Partially Vaccinated,Dissimilarity: NH-Black and NH-White,0.601667513096931,0.526829483151603,0.662540417910536,middle,2022-02-18,LHD,city
Detroit*,% Partially Vaccinated,% Partially Vaccinated,GINI,0.5112,0.471625,0.524725,middle,2022-02-18,LHD,city
Detroit*,% Partially Vaccinated,% Partially Vaccinated,Isolation: Hispanic,0.540014588201931,0.229639585692799,0.534247426595768,top,2022-02-18,LHD,city
Detroit*,% Partially Vaccinated,% Partially Vaccinated,Isolation: NH-Black,0.880803933631397,0.173191284321452,0.538748277872948,top,2022-02-18,LHD,city
Detroit*,% Partially Vaccinated,% Partially Vaccinated,% Overcrowding,2.64403385819605,2.87210151394166,6.67088479899953,bottom,2022-02-18,LHD,city
Detroit*,% Partially Vaccinated,% Partially Vaccinated,% Foreign Born,6.2042762665576,13.8168051502286,26.6321506181401,bottom,2022-02-18,LHD,city
Detroit*,% Partially Vaccinated,% Partially Vaccinated,% Healthcare Worker,10.9782933634491,7.58265758269802,9.74066843506018,top,2022-02-18,LHD,city
Detroit*,% Partially Vaccinated,% Partially Vaccinated,% Hispanic,7.67943856404694,10.7297914851693,34.8012400365087,bottom,2022-02-18,LHD,city
Detroit*,% Partially Vaccinated,% Partially Vaccinated,% NH Asian/PI,1.67921036214456,3.50851232142267,11.2509525434844,bottom,2022-02-18,LHD,city
Detroit*,% Partially Vaccinated,% Partially Vaccinated,% NH-Black,77.9817764480819,7.72411369502659,28.5357204408988,top,2022-02-18,LHD,city
Detroit*,% Partially Vaccinated,% Partially Vaccinated,% NH Native American,0.327929097372566,0.174312629873896,0.330388362059734,middle,2022-02-18,LHD,city
Detroit*,% Partially Vaccinated,% Partially Vaccinated,% NH White,10.5247013741015,28.3324232079248,47.3369690651028,bottom,2022-02-18,LHD,city
Detroit*,% Partially Vaccinated,% Partially Vaccinated,% Poverty,35.0192492200747,13.7023088021325,19.0921518851457,top,2022-02-18,LHD,city
Detroit*,% Partially Vaccinated,% Partially Vaccinated,% Production Worker,11.5192984787086,2.97404940807479,5.10367631800989,top,2022-02-18,LHD,city
Detroit*,% Partially Vaccinated,% Partially Vaccinated,% Service Worker,10.2429748222946,8.81868016860891,9.82375342706155,top,2022-02-18,LHD,city
Detroit*,% Partially Vaccinated,% Partially Vaccinated,Population,674841,652678.5,1483455.5,middle,2022-02-18,LHD,city
Detroit*,% Partially Vaccinated,% Partially Vaccinated,Population Density,1823.51582490033,1243.36386266646,2755.98468918959,middle,2022-02-18,LHD,city
Detroit*,% Partially Vaccinated,% Partially Vaccinated,Social Vulnerability Index (SVI),0.87138863000932,0.526250388319354,0.713886300093197,top,2022-02-18,LHD,city
Detroit*,% Partially Vaccinated,% Partially Vaccinated,SVI - Socioeconomic,0.75116495806151,0.262503883193538,0.571606088847468,top,2022-02-18,LHD,city
Detroit*,% Partially Vaccinated,% Partially Vaccinated,SVI - Household Composition & Disability,0.695557626592109,0.0385212799005903,0.319975147561355,top,2022-02-18,LHD,city
Detroit*,% Partially Vaccinated,% Partially Vaccinated,SVI - Minority Status & Language,0.882261571916745,0.887853370611991,0.949673811742777,bottom,2022-02-18,LHD,city
Detroit*,% Partially Vaccinated,% Partially Vaccinated,SVI -  Housing Type & Transportation,0.678782230506369,0.703324013668841,0.90990990990991,bottom,2022-02-18,LHD,city
Minneapolis*,% Partially Vaccinated,% Partially Vaccinated,Dissimilarity: Hispanic and NH-White,0.471182839262525,0.43233416444743,0.563860364781174,middle,2022-02-16,LHD,county
Minneapolis*,% Partially Vaccinated,% Partially Vaccinated,Dissimilarity: NH-Black and NH-White,0.526061976815736,0.526829483151603,0.662540417910536,bottom,2022-02-16,LHD,county
Minneapolis*,% Partially Vaccinated,% Partially Vaccinated,GINI,0.4986,0.471625,0.524725,middle,2022-02-16,LHD,county
Minneapolis*,% Partially Vaccinated,% Partially Vaccinated,Isolation: Hispanic,0.187738800425673,0.229639585692799,0.534247426595768,bottom,2022-02-16,LHD,county
Minneapolis*,% Partially Vaccinated,% Partially Vaccinated,Isolation: NH-Black,0.339752073675156,0.173191284321452,0.538748277872948,middle,2022-02-16,LHD,county
Minneapolis*,% Partially Vaccinated,% Partially Vaccinated,% Overcrowding,3.84802287341643,2.87210151394166,6.67088479899953,middle,2022-02-16,LHD,county
Minneapolis*,% Partially Vaccinated,% Partially Vaccinated,% Foreign Born,15.6020117813877,13.8168051502286,26.6321506181401,middle,2022-02-16,LHD,county
Minneapolis*,% Partially Vaccinated,% Partially Vaccinated,% Healthcare Worker,9.22067187287958,7.58265758269802,9.74066843506018,middle,2022-02-16,LHD,county
Minneapolis*,% Partially Vaccinated,% Partially Vaccinated,% Hispanic,9.61924610538537,10.7297914851693,34.8012400365087,bottom,2022-02-16,LHD,county
Minneapolis*,% Partially Vaccinated,% Partially Vaccinated,% NH Asian/PI,5.93661080499805,3.50851232142267,11.2509525434844,middle,2022-02-16,LHD,county
Minneapolis*,% Partially Vaccinated,% Partially Vaccinated,% NH-Black,18.8982784708939,7.72411369502659,28.5357204408988,middle,2022-02-16,LHD,county
Minneapolis*,% Partially Vaccinated,% Partially Vaccinated,% NH Native American,1.14292783662127,0.174312629873896,0.330388362059734,top,2022-02-16,LHD,county
Minneapolis*,% Partially Vaccinated,% Partially Vaccinated,% NH White,59.9965740714306,28.3324232079248,47.3369690651028,top,2022-02-16,LHD,county
Minneapolis*,% Partially Vaccinated,% Partially Vaccinated,% Poverty,19.143972905723,13.7023088021325,19.0921518851457,top,2022-02-16,LHD,county
Minneapolis*,% Partially Vaccinated,% Partially Vaccinated,% Production Worker,4.25708657693557,2.97404940807479,5.10367631800989,middle,2022-02-16,LHD,county
Minneapolis*,% Partially Vaccinated,% Partially Vaccinated,% Service Worker,10.1574612104239,8.81868016860891,9.82375342706155,top,2022-02-16,LHD,county
Minneapolis*,% Partially Vaccinated,% Partially Vaccinated,Population,420324,652678.5,1483455.5,bottom,2022-02-16,LHD,county
Minneapolis*,% Partially Vaccinated,% Partially Vaccinated,Population Density,2823.12591824971,1243.36386266646,2755.98468918959,top,2022-02-16,LHD,county
Minneapolis*,% Partially Vaccinated,% Partially Vaccinated,Social Vulnerability Index (SVI),0.392979186082634,0.526250388319354,0.713886300093197,bottom,2022-02-16,LHD,county
Minneapolis*,% Partially Vaccinated,% Partially Vaccinated,SVI - Socioeconomic,0.092264678471575,0.262503883193538,0.571606088847468,bottom,2022-02-16,LHD,county
Minneapolis*,% Partially Vaccinated,% Partially Vaccinated,SVI - Household Composition & Disability,0.0428704566635601,0.0385212799005903,0.319975147561355,middle,2022-02-16,LHD,county
Minneapolis*,% Partially Vaccinated,% Partially Vaccinated,SVI - Minority Status & Language,0.816713264989127,0.887853370611991,0.949673811742777,bottom,2022-02-16,LHD,county
Minneapolis*,% Partially Vaccinated,% Partially Vaccinated,SVI -  Housing Type & Transportation,0.801180490835663,0.703324013668841,0.90990990990991,middle,2022-02-16,LHD,county
New York City*,% Partially Vaccinated,% Partially Vaccinated,Dissimilarity: Hispanic and NH-White,0.627015345371928,0.43233416444743,0.563860364781174,top,2022-02-17,LHD,city
New York City*,% Partially Vaccinated,% Partially Vaccinated,Dissimilarity: NH-Black and NH-White,0.792997188726222,0.526829483151603,0.662540417910536,top,2022-02-17,LHD,city
New York City*,% Partially Vaccinated,% Partially Vaccinated,GINI,0.5492,0.471625,0.524725,top,2022-02-17,LHD,city
New York City*,% Partially Vaccinated,% Partially Vaccinated,Isolation: Hispanic,0.477390579988616,0.229639585692799,0.534247426595768,middle,2022-02-17,LHD,city
New York City*,% Partially Vaccinated,% Partially Vaccinated,Isolation: NH-Black,0.541347015907631,0.173191284321452,0.538748277872948,top,2022-02-17,LHD,city
New York City*,% Partially Vaccinated,% Partially Vaccinated,% Overcrowding,9.02222710586625,2.87210151394166,6.67088479899953,top,2022-02-17,LHD,city
New York City*,% Partially Vaccinated,% Partially Vaccinated,% Foreign Born,36.8267208405053,13.8168051502286,26.6321506181401,top,2022-02-17,LHD,city
New York City*,% Partially Vaccinated,% Partially Vaccinated,% Healthcare Worker,11.2063655722268,7.58265758269802,9.74066843506018,top,2022-02-17,LHD,city
New York City*,% Partially Vaccinated,% Partially Vaccinated,% Hispanic,29.0743571092949,10.7297914851693,34.8012400365087,middle,2022-02-17,LHD,city
New York City*,% Partially Vaccinated,% Partially Vaccinated,% NH Asian/PI,14.0105205696045,3.50851232142267,11.2509525434844,top,2022-02-17,LHD,city
New York City*,% Partially Vaccinated,% Partially Vaccinated,% NH-Black,21.8253953171493,7.72411369502659,28.5357204408988,middle,2022-02-17,LHD,city
New York City*,% Partially Vaccinated,% Partially Vaccinated,% NH Native American,0.171783551062818,0.174312629873896,0.330388362059734,bottom,2022-02-17,LHD,city
New York City*,% Partially Vaccinated,% Partially Vaccinated,% NH White,32.096265302312,28.3324232079248,47.3369690651028,middle,2022-02-17,LHD,city
New York City*,% Partially Vaccinated,% Partially Vaccinated,% Poverty,17.9478884730505,13.7023088021325,19.0921518851457,middle,2022-02-17,LHD,city
New York City*,% Partially Vaccinated,% Partially Vaccinated,% Production Worker,2.32762663734337,2.97404940807479,5.10367631800989,bottom,2022-02-17,LHD,city
New York City*,% Partially Vaccinated,% Partially Vaccinated,% Service Worker,9.66576582423409,8.81868016860891,9.82375342706155,middle,2022-02-17,LHD,city
New York City*,% Partially Vaccinated,% Partially Vaccinated,Population,8419316,652678.5,1483455.5,top,2022-02-17,LHD,city
New York City*,% Partially Vaccinated,% Partially Vaccinated,Population Density,6943.05141541576,1243.36386266646,2755.98468918959,top,2022-02-17,LHD,city
New York City*,% Partially Vaccinated,% Partially Vaccinated,Social Vulnerability Index (SVI),0.712767940354147,0.526250388319354,0.713886300093197,middle,2022-02-17,LHD,city
New York City*,% Partially Vaccinated,% Partially Vaccinated,SVI - Socioeconomic,0.545386766076421,0.262503883193538,0.571606088847468,middle,2022-02-17,LHD,city
New York City*,% Partially Vaccinated,% Partially Vaccinated,SVI - Household Composition & Disability,0.205032618825722,0.0385212799005903,0.319975147561355,middle,2022-02-17,LHD,city
New York City*,% Partially Vaccinated,% Partially Vaccinated,SVI - Minority Status & Language,0.943460702081392,0.887853370611991,0.949673811742777,middle,2022-02-17,LHD,city
New York City*,% Partially Vaccinated,% Partially Vaccinated,SVI -  Housing Type & Transportation,0.912146629388009,0.703324013668841,0.90990990990991,top,2022-02-17,LHD,city
Philadelphia*,% Partially Vaccinated,% Partially Vaccinated,Dissimilarity: Hispanic and NH-White,0.592577932592648,0.43233416444743,0.563860364781174,top,2022-02-15,LHD,city
Philadelphia*,% Partially Vaccinated,% Partially Vaccinated,Dissimilarity: NH-Black and NH-White,0.720383128447709,0.526829483151603,0.662540417910536,top,2022-02-15,LHD,city
Philadelphia*,% Partially Vaccinated,% Partially Vaccinated,GINI,0.5182,0.471625,0.524725,middle,2022-02-15,LHD,city
Philadelphia*,% Partially Vaccinated,% Partially Vaccinated,Isolation: Hispanic,0.375202456890935,0.229639585692799,0.534247426595768,middle,2022-02-15,LHD,city
Philadelphia*,% Partially Vaccinated,% Partially Vaccinated,Isolation: NH-Black,0.689610569629903,0.173191284321452,0.538748277872948,top,2022-02-15,LHD,city
Philadelphia*,% Partially Vaccinated,% Partially Vaccinated,% Overcrowding,2.79776564555316,2.87210151394166,6.67088479899953,bottom,2022-02-15,LHD,city
Philadelphia*,% Partially Vaccinated,% Partially Vaccinated,% Foreign Born,14.0947073444897,13.8168051502286,26.6321506181401,middle,2022-02-15,LHD,city
Philadelphia*,% Partially Vaccinated,% Partially Vaccinated,% Healthcare Worker,13.2876136760171,7.58265758269802,9.74066843506018,top,2022-02-15,LHD,city
Philadelphia*,% Partially Vaccinated,% Partially Vaccinated,% Hispanic,14.6831531117901,10.7297914851693,34.8012400365087,middle,2022-02-15,LHD,city
Philadelphia*,% Partially Vaccinated,% Partially Vaccinated,% NH Asian/PI,7.21175371657458,3.50851232142267,11.2509525434844,middle,2022-02-15,LHD,city
Philadelphia*,% Partially Vaccinated,% Partially Vaccinated,% NH-Black,40.829156309865,7.72411369502659,28.5357204408988,top,2022-02-15,LHD,city
Philadelphia*,% Partially Vaccinated,% Partially Vaccinated,% NH Native American,0.21170622041385,0.174312629873896,0.330388362059734,middle,2022-02-15,LHD,city
Philadelphia*,% Partially Vaccinated,% Partially Vaccinated,% NH White,34.4780330256638,28.3324232079248,47.3369690651028,middle,2022-02-15,LHD,city
Philadelphia*,% Partially Vaccinated,% Partially Vaccinated,% Poverty,24.3426430539896,13.7023088021325,19.0921518851457,top,2022-02-15,LHD,city
Philadelphia*,% Partially Vaccinated,% Partially Vaccinated,% Production Worker,4.04725788877732,2.97404940807479,5.10367631800989,middle,2022-02-15,LHD,city
Philadelphia*,% Partially Vaccinated,% Partially Vaccinated,% Service Worker,9.25231980971507,8.81868016860891,9.82375342706155,middle,2022-02-15,LHD,city
Philadelphia*,% Partially Vaccinated,% Partially Vaccinated,Population,1579075,652678.5,1483455.5,top,2022-02-15,LHD,city
Philadelphia*,% Partially Vaccinated,% Partially Vaccinated,Population Density,4272.52911719953,1243.36386266646,2755.98468918959,top,2022-02-15,LHD,city
Philadelphia*,% Partially Vaccinated,% Partially Vaccinated,Social Vulnerability Index (SVI),0.929791860826344,0.526250388319354,0.713886300093197,top,2022-02-15,LHD,city
Philadelphia*,% Partially Vaccinated,% Partially Vaccinated,SVI - Socioeconomic,0.776328052190121,0.262503883193538,0.571606088847468,top,2022-02-15,LHD,city
Philadelphia*,% Partially Vaccinated,% Partially Vaccinated,SVI - Household Composition & Disability,0.583100341721031,0.0385212799005903,0.319975147561355,top,2022-02-15,LHD,city
Philadelphia*,% Partially Vaccinated,% Partially Vaccinated,SVI - Minority Status & Language,0.94408201304753,0.887853370611991,0.949673811742777,middle,2022-02-15,LHD,city
Philadelphia*,% Partially Vaccinated,% Partially Vaccinated,SVI -  Housing Type & Transportation,0.911463187325256,0.703324013668841,0.90990990990991,top,2022-02-15,LHD,city
Austin*,% Partially Vaccinated,% Partially Vaccinated,Dissimilarity: Hispanic and NH-White,0.45065047671569,0.43233416444743,0.563860364781174,middle,2022-02-18,State,county
Austin*,% Partially Vaccinated,% Partially Vaccinated,Dissimilarity: NH-Black and NH-White,0.529132002159204,0.526829483151603,0.662540417910536,middle,2022-02-18,State,county
Austin*,% Partially Vaccinated,% Partially Vaccinated,GINI,0.4841,0.471625,0.524725,middle,2022-02-18,State,county
Austin*,% Partially Vaccinated,% Partially Vaccinated,Isolation: Hispanic,0.469969272325155,0.229639585692799,0.534247426595768,middle,2022-02-18,State,county
Austin*,% Partially Vaccinated,% Partially Vaccinated,Isolation: NH-Black,0.143480394416524,0.173191284321452,0.538748277872948,bottom,2022-02-18,State,county
Austin*,% Partially Vaccinated,% Partially Vaccinated,% Overcrowding,4.70751225052052,2.87210151394166,6.67088479899953,middle,2022-02-18,State,county
Austin*,% Partially Vaccinated,% Partially Vaccinated,% Foreign Born,18.8392597025474,13.8168051502286,26.6321506181401,middle,2022-02-18,State,county
Austin*,% Partially Vaccinated,% Partially Vaccinated,% Healthcare Worker,6.47427950111,7.58265758269802,9.74066843506018,bottom,2022-02-18,State,county
Austin*,% Partially Vaccinated,% Partially Vaccinated,% Hispanic,33.9141382004971,10.7297914851693,34.8012400365087,middle,2022-02-18,State,county
Austin*,% Partially Vaccinated,% Partially Vaccinated,% NH Asian/PI,7.55253169149996,3.50851232142267,11.2509525434844,middle,2022-02-18,State,county
Austin*,% Partially Vaccinated,% Partially Vaccinated,% NH-Black,7.42716450341657,7.72411369502659,28.5357204408988,bottom,2022-02-18,State,county
Austin*,% Partially Vaccinated,% Partially Vaccinated,% NH Native American,0.186788696339005,0.174312629873896,0.330388362059734,middle,2022-02-18,State,county
Austin*,% Partially Vaccinated,% Partially Vaccinated,% NH White,48.2838262654776,28.3324232079248,47.3369690651028,top,2022-02-18,State,county
Austin*,% Partially Vaccinated,% Partially Vaccinated,% Poverty,13.2324391104836,13.7023088021325,19.0921518851457,bottom,2022-02-18,State,county
Austin*,% Partially Vaccinated,% Partially Vaccinated,% Production Worker,2.63476510383861,2.97404940807479,5.10367631800989,bottom,2022-02-18,State,county
Austin*,% Partially Vaccinated,% Partially Vaccinated,% Service Worker,8.83930564908886,8.81868016860891,9.82375342706155,middle,2022-02-18,State,county
Austin*,% Partially Vaccinated,% Partially Vaccinated,Population,950807,652678.5,1483455.5,middle,2022-02-18,State,county
Austin*,% Partially Vaccinated,% Partially Vaccinated,Population Density,1124.33422799353,1243.36386266646,2755.98468918959,bottom,2022-02-18,State,county
Austin*,% Partially Vaccinated,% Partially Vaccinated,Social Vulnerability Index (SVI),0.498912705809258,0.526250388319354,0.713886300093197,bottom,2022-02-18,State,county
Austin*,% Partially Vaccinated,% Partially Vaccinated,SVI - Socioeconomic,0.217148182665424,0.262503883193538,0.571606088847468,bottom,2022-02-18,State,county
