outcome,outcome_label,city,percentile_25,percentile_75,top_lab,bot_lab,bottom,top,rate_diff,rr,date_of_access,source,geo_level
% Partially Vaccinated,% Partially Vaccinated,Indianapolis,-0.04,0.62,highest concentration of NH White,highest concentration of NH Black,55.4066666666667,64.0977777777778,8.69111111111111,1.15686038583404,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Long Beach,-0.05,0.37,highest concentration of NH White,highest concentration of NH Black,6.7325,6.4575,-0.275,0.959153360564426,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Los Angeles,0,0.45,highest concentration of NH White,highest concentration of NH Black,10.942,9.0285,-1.9135,0.825123377810272,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Minneapolis,0.27,0.64,highest concentration of NH White,highest concentration of NH Black,6.36666666666667,4.81166666666667,-1.555,0.755759162303665,2022-06-15,LHD,city
% Partially Vaccinated,% Partially Vaccinated,New York City,-0.21,0.52,highest concentration of NH White,highest concentration of NH Black,8.23555555555556,10.3189583333333,2.08340277777778,1.25297659201295,2022-06-16,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Oakland,-0.07,0.33,highest concentration of NH White,highest concentration of NH Black,7.22,6.404,-0.816,0.886980609418283,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Philadelphia,-0.59,0.55,highest concentration of NH White,highest concentration of NH Black,9.15833333333333,14.4933333333333,5.335,1.58252957233849,2022-06-13,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Antonio,0.05,0.33,highest concentration of NH White,highest concentration of NH Black,11.1464285714286,21.4733333333333,10.3269047619048,1.92647655665919,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Diego,0.32,0.6,highest concentration of NH White,highest concentration of NH Black,11.0554545454545,9.45727272727273,-1.59818181818182,0.855439519776334,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Francisco,0.26,0.49,highest concentration of NH White,highest concentration of NH Black,7.94714285714286,6.43125,-1.51589285714286,0.809253100844868,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Jose,0.12,0.4,highest concentration of NH White,highest concentration of NH Black,5.92555555555556,5.11,-0.815555555555555,0.862366397899869,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Austin,0.2,0.52,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,13.6225,11.0241666666667,-2.59833333333333,0.80926163822108,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Baltimore,-0.27,0.27,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,5.61,6.88857142857143,1.27857142857143,1.2279093455564,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Boston,0.15,0.58,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,12.8275,18.49625,5.66875,1.44192165269928,2022-06-07,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Chicago,-0.13,0.44,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,6.27,24.22,17.95,3.86283891547049,2022-06-16,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Dallas,-0.05,0.41,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,13.4284615384615,14.6892307692308,1.26076923076923,1.09388783868935,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Fort Worth,0.04,0.3,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,7.511,8.573,1.062,1.14139262415124,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Houston,-0.04,0.28,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,9.77076923076923,17.9040740740741,8.13330484330484,1.83241192696397,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Indianapolis,0.01,0.32,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,54.9422222222222,69.044,14.1017777777778,1.25666558809254,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Long Beach,0.03,0.35,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,7.3675,6.4575,-0.91,0.876484560570071,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Los Angeles,0.06,0.39,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,11.0895,8.91047619047619,-2.17902380952381,0.803505675682059,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Minneapolis,0.15,0.49,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,7.76333333333333,8.225,0.461666666666666,1.0594675826535,2022-06-15,LHD,city
% Partially Vaccinated,% Partially Vaccinated,New York City,-0.06,0.39,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,8.10377777777778,15.1170212765957,7.01324349881797,1.8654289013267,2022-06-16,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Oakland,0.14,0.32,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,7.02333333333333,6.404,-0.619333333333334,0.911817750355956,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Philadelphia,-0.28,0.36,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,9.43666666666667,17.7791666666667,8.3425,1.88405157188273,2022-06-13,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Antonio,0.14,0.34,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,10.8221428571429,21.4826666666667,10.6605238095238,1.98506589224034,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Diego,0.19,0.43,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,11.0554545454545,11.128,0.0725454545454554,1.0065619603651,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Francisco,0.27,0.44,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,6.55142857142857,7.67857142857143,1.12714285714286,1.17204535542957,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Jose,0.1,0.33,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,5.92555555555556,8.33625,2.41069444444444,1.40683011438215,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Austin,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,10.0025,13.3191666666667,3.31666666666667,1.33158377072399,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Baltimore,0.16,0.76,Most Socially Vulnerable,Least Socially Vulnerable,5.69571428571429,5.87571428571429,0.18,1.03160270880361,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Boston,0.29,0.77,Most Socially Vulnerable,Least Socially Vulnerable,18.54625,16.05125,-2.495,0.8654714564939,2022-06-07,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Chicago,0.24,0.75,Most Socially Vulnerable,Least Socially Vulnerable,16.144,7.10066666666667,-9.04333333333333,0.439833168153287,2022-06-16,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Dallas,0.28,0.79,Most Socially Vulnerable,Least Socially Vulnerable,13.8284615384615,8.75384615384616,-5.07461538461539,0.633031095288424,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Fort Worth,0.25,0.76,Most Socially Vulnerable,Least Socially Vulnerable,7.452,8.32363636363636,0.871636363636364,1.11696676914068,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Houston,0.3,0.78,Most Socially Vulnerable,Least Socially Vulnerable,17.1157692307692,10.6911538461538,-6.42461538461539,0.624637648592166,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Indianapolis,0.24,0.76,Most Socially Vulnerable,Least Socially Vulnerable,68.6133333333333,51.6344444444445,-16.9788888888889,0.752542427775619,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Long Beach,0.18,0.9,Most Socially Vulnerable,Least Socially Vulnerable,6.4575,7.045,0.5875,1.09097948122338,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Los Angeles,0.26,0.8,Most Socially Vulnerable,Least Socially Vulnerable,8.6921052631579,12.3794736842105,3.68736842105263,1.4242204056918,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Minneapolis,0.25,0.74,Most Socially Vulnerable,Least Socially Vulnerable,4.81166666666667,6.36666666666667,1.555,1.32317284378247,2022-06-15,LHD,city
% Partially Vaccinated,% Partially Vaccinated,New York City,0.24,0.75,Most Socially Vulnerable,Least Socially Vulnerable,12.2555555555556,8.85,-3.40555555555556,0.722121486854034,2022-06-16,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Oakland,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,6.152,7.48,1.328,1.21586475942783,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Philadelphia,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,14.6733333333333,10.5,-4.17333333333333,0.715583825533848,2022-06-13,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Antonio,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,14.636,10.8473333333333,-3.78866666666667,0.741140566639337,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Diego,0.24,0.76,Most Socially Vulnerable,Least Socially Vulnerable,9.382,11.428,2.046,1.21807716904711,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Francisco,0.24,0.72,Most Socially Vulnerable,Least Socially Vulnerable,7.85714285714286,9.51571428571429,1.65857142857143,1.21109090909091,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Jose,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,6.485,6.32,-0.165,0.9745566692367,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Austin,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,10.1663636363636,13.515,3.34863636363636,1.32938388625592,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Baltimore,0.24,0.76,Most Socially Vulnerable,Least Socially Vulnerable,5.44857142857143,7.805,2.35642857142857,1.43248557944415,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Boston,0.29,0.77,Most Socially Vulnerable,Least Socially Vulnerable,9.8675,21.84875,11.98125,2.21421332657715,2022-06-07,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Chicago,0.23,0.76,Most Socially Vulnerable,Least Socially Vulnerable,5.27333333333333,18.4473333333333,13.174,3.49823008849558,2022-06-16,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Dallas,0.36,0.79,Most Socially Vulnerable,Least Socially Vulnerable,10.6515384615385,14.6053846153846,3.95384615384615,1.37119953780602,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Fort Worth,0.28,0.78,Most Socially Vulnerable,Least Socially Vulnerable,7.503,8.574,1.071,1.14274290283886,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Houston,0.31,0.76,Most Socially Vulnerable,Least Socially Vulnerable,13.0888888888889,11.5538461538462,-1.53504273504274,0.882721692568891,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Indianapolis,0.28,0.76,Most Socially Vulnerable,Least Socially Vulnerable,65.7488888888889,57.4677777777778,-8.28111111111111,0.874049413593808,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Long Beach,0.27,0.79,Most Socially Vulnerable,Least Socially Vulnerable,6.4575,7.55,1.0925,1.16918312040263,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Los Angeles,0.27,0.79,Most Socially Vulnerable,Least Socially Vulnerable,8.35315789473684,12.3305263157895,3.97736842105263,1.47615147123685,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Minneapolis,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,4.22333333333333,10.7433333333333,6.52,2.54380426203631,2022-06-15,LHD,city
% Partially Vaccinated,% Partially Vaccinated,New York City,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,6.4754347826087,10.9242222222222,4.44878743961353,1.68702528694471,2022-06-16,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Oakland,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,6.208,7.416,1.208,1.19458762886598,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Philadelphia,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,10.7716666666667,15.1058333333333,4.33416666666667,1.40236732167724,2022-06-13,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Antonio,0.25,0.74,Most Socially Vulnerable,Least Socially Vulnerable,11.914,11.556,-0.358000000000001,0.969951317777405,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Diego,0.24,0.68,Most Socially Vulnerable,Least Socially Vulnerable,7.474,14.433,6.959,1.93109446079743,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Francisco,0.24,0.72,Most Socially Vulnerable,Least Socially Vulnerable,5.61285714285714,10.0471428571429,4.43428571428571,1.79002290659201,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Jose,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,6.30125,8.50375,2.2025,1.34953382265424,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Austin,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,11.1758333333333,12.8354545454545,1.65962121212121,1.14850089139851,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Baltimore,0.24,0.76,Most Socially Vulnerable,Least Socially Vulnerable,7.00666666666667,5.87571428571429,-1.13095238095238,0.838589098817453,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Boston,0.23,0.74,Most Socially Vulnerable,Least Socially Vulnerable,21.58375,11.0525,-10.53125,0.512075056466091,2022-06-07,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Chicago,0.24,0.75,Most Socially Vulnerable,Least Socially Vulnerable,23.8366666666667,6.165625,-17.6710416666667,0.258661376031324,2022-06-16,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Dallas,0.24,0.78,Most Socially Vulnerable,Least Socially Vulnerable,14.4930769230769,14.4676923076923,-0.0253846153846151,0.998248500610371,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Fort Worth,0.28,0.78,Most Socially Vulnerable,Least Socially Vulnerable,7.451,8.407,0.956,1.12830492551335,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Houston,0.26,0.77,Most Socially Vulnerable,Least Socially Vulnerable,16.6314814814815,10.1288461538462,-6.50263532763533,0.609016470668848,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Indianapolis,0.24,0.72,Most Socially Vulnerable,Least Socially Vulnerable,68.9677777777778,50.8455555555556,-18.1222222222222,0.737236390584975,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Long Beach,0.27,0.82,Most Socially Vulnerable,Least Socially Vulnerable,5.98,7.045,1.065,1.17809364548495,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Los Angeles,0.22,0.74,Most Socially Vulnerable,Least Socially Vulnerable,9.28578947368421,9.13947368421053,-0.146315789473684,0.984243042566457,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Minneapolis,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,8.35666666666667,6.14,-2.21666666666667,0.734742720382928,2022-06-15,LHD,city
% Partially Vaccinated,% Partially Vaccinated,New York City,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,15.1904444444444,8.14022222222222,-7.05022222222222,0.535877817926474,2022-06-16,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Oakland,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,6.255,7.606,1.351,1.21598721023181,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Philadelphia,0.24,0.75,Most Socially Vulnerable,Least Socially Vulnerable,17.6469230769231,9.9975,-7.64942307692308,0.566529357918138,2022-06-13,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Antonio,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,16.8313333333333,16.080625,-0.750708333333332,0.955398166118747,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Diego,0.24,0.76,Most Socially Vulnerable,Least Socially Vulnerable,10.667,12.987,2.32,1.2174932033374,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Francisco,0.24,0.76,Most Socially Vulnerable,Least Socially Vulnerable,9.12857142857143,7.52142857142857,-1.60714285714286,0.823943661971831,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Jose,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,9.31375,5.7475,-3.56625,0.617098376056905,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Austin,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,11.4458333333333,13.6383333333333,2.1925,1.19155442300692,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Baltimore,0.24,0.64,Most Socially Vulnerable,Least Socially Vulnerable,7.00142857142857,5.93333333333333,-1.06809523809524,0.847446099435489,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Boston,0.29,0.77,Most Socially Vulnerable,Least Socially Vulnerable,17.44,13.9875,-3.4525,0.802035550458716,2022-06-07,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Chicago,0.24,0.74,Most Socially Vulnerable,Least Socially Vulnerable,24.344,6.856,-17.488,0.281629970423924,2022-06-16,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Dallas,0.31,0.79,Most Socially Vulnerable,Least Socially Vulnerable,19.1069230769231,9.39384615384615,-9.71307692307692,0.491646201537904,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Fort Worth,0.23,0.78,Most Socially Vulnerable,Least Socially Vulnerable,7.471,8.464,0.993,1.13291393387766,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Houston,0.31,0.78,Most Socially Vulnerable,Least Socially Vulnerable,17.8644444444444,10.2661538461538,-7.5982905982906,0.574669639354302,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Indianapolis,0.26,0.71,Most Socially Vulnerable,Least Socially Vulnerable,64.4822222222222,56.3954545454546,-8.08676767676767,0.874589190662527,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Long Beach,0.27,0.79,Most Socially Vulnerable,Least Socially Vulnerable,6.4575,7.115,0.657500000000001,1.10181958962447,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Los Angeles,0.25,0.81,Most Socially Vulnerable,Least Socially Vulnerable,9.20421052631579,12.27,3.06578947368421,1.33308554437328,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Minneapolis,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,6.425,6.71,0.285,1.0443579766537,2022-06-15,LHD,city
% Partially Vaccinated,% Partially Vaccinated,New York City,0.27,0.76,Most Socially Vulnerable,Least Socially Vulnerable,12.3917021276596,9.272,-3.11970212765957,0.748242646932573,2022-06-16,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Oakland,0.19,0.75,Most Socially Vulnerable,Least Socially Vulnerable,6.0375,7.094,1.0565,1.17498964803313,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Philadelphia,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,15.205,10.8341666666667,-4.37083333333333,0.712539734736381,2022-06-13,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Antonio,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,19.9233333333333,10.7046666666667,-9.21866666666667,0.537292956332608,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Diego,0.27,0.76,Most Socially Vulnerable,Least Socially Vulnerable,9.248,11.346,2.098,1.2268598615917,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Francisco,0.24,0.69,Most Socially Vulnerable,Least Socially Vulnerable,6.50285714285714,7.6875,1.18464285714286,1.18217267135325,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Jose,0.25,0.74,Most Socially Vulnerable,Least Socially Vulnerable,6.41875,6.19333333333333,-0.225416666666667,0.96488153197014,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Austin,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,10.1033333333333,12.9833333333333,2.88,1.28505443747938,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Baltimore,0.28,0.76,Most Socially Vulnerable,Least Socially Vulnerable,6.10571428571429,5.90833333333333,-0.197380952380953,0.967672749961005,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Boston,0.29,0.74,Most Socially Vulnerable,Least Socially Vulnerable,20.4475,13.865,-6.5825,0.678078004646045,2022-06-07,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Chicago,0.24,0.75,Most Socially Vulnerable,Least Socially Vulnerable,16.450625,6.6075,-9.843125,0.40165647201854,2022-06-16,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Dallas,0.28,0.78,Most Socially Vulnerable,Least Socially Vulnerable,14.4138461538462,13.6715384615385,-0.742307692307692,0.94850037357242,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Fort Worth,0.25,0.78,Most Socially Vulnerable,Least Socially Vulnerable,8.187,8.058,-0.129,0.984243312568707,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Houston,0.27,0.78,Most Socially Vulnerable,Least Socially Vulnerable,17.13,10.6469230769231,-6.48307692307692,0.621536665319503,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Indianapolis,0.24,0.76,Most Socially Vulnerable,Least Socially Vulnerable,70.2088888888889,50.77,-19.4388888888889,0.723127809077673,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Long Beach,0.27,0.78,Most Socially Vulnerable,Least Socially Vulnerable,5.7,7.115,1.415,1.24824561403509,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Los Angeles,0.26,0.79,Most Socially Vulnerable,Least Socially Vulnerable,9.20578947368421,13.0084210526316,3.80263157894737,1.41306957864044,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Minneapolis,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,7.235,7.85333333333333,0.618333333333334,1.08546417876065,2022-06-15,LHD,city
% Partially Vaccinated,% Partially Vaccinated,New York City,0.26,0.75,Most Socially Vulnerable,Least Socially Vulnerable,13.6991111111111,8.76782608695652,-4.93128502415459,0.640028832224384,2022-06-16,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Oakland,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,5.82666666666667,7.3575,1.53083333333333,1.26272883295195,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Philadelphia,0.24,0.73,Most Socially Vulnerable,Least Socially Vulnerable,16.2492857142857,11.0415384615385,-5.20774725274725,0.679509158475267,2022-06-13,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Antonio,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,15.6666666666667,10.68125,-4.98541666666667,0.681781914893617,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Diego,0.24,0.68,Most Socially Vulnerable,Least Socially Vulnerable,9.312,11.665,2.353,1.25268470790378,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Francisco,0.24,0.72,Most Socially Vulnerable,Least Socially Vulnerable,8.77428571428571,7.36857142857143,-1.40571428571429,0.839791598827743,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Jose,0.25,0.72,Most Socially Vulnerable,Least Socially Vulnerable,8.15875,6.32,-1.83875,0.774628466370461,2022-05-10,LHD,city
% with at least one dose,% with at least one dose,Austin,37.64,70.68,Highest College Education,Lowest College Education,79.6890909090909,83.9716666666667,4.28257575757576,1.05374105424871,2022-06-17,LHD,city
% with at least one dose,% with at least one dose,Baltimore,19.89,51.21,Highest College Education,Lowest College Education,57.7614285714286,78.6957142857143,20.9342857142857,1.36242673064081,2022-06-17,LHD,city
% with at least one dose,% with at least one dose,Boston,36.73,79.52,Highest College Education,Lowest College Education,84.22625,87.895,3.66875,1.04355827310369,2022-06-07,LHD,city
% with at least one dose,% with at least one dose,Chicago,19.75,72.72,Highest College Education,Lowest College Education,64.4806666666667,93.2286666666667,28.748,1.44583906287156,2022-06-16,LHD,city
% with at least one dose,% with at least one dose,Dallas,13.61,59.71,Highest College Education,Lowest College Education,57.3353846153846,87.5215384615385,30.1861538461538,1.52648384673178,2022-06-17,LHD,city
% with at least one dose,% with at least one dose,Fort Worth,13.62,36.42,Highest College Education,Lowest College Education,55.664,75.236,19.572,1.35160965794769,2022-06-17,LHD,city
% with at least one dose,% with at least one dose,Houston,11.98,46.25,Highest College Education,Lowest College Education,68.1453846153846,90.0334615384615,21.8880769230769,1.32119676257775,2022-06-17,LHD,city
% with at least one dose,% with at least one dose,Indianapolis,18.94,46.38,Highest College Education,Lowest College Education,55.2377777777778,76.2755555555556,21.0377777777778,1.3808585106811,2022-06-17,LHD,city
% with at least one dose,% with at least one dose,Long Beach,16.95,42.96,Highest College Education,Lowest College Education,71.65,79.61,7.95999999999999,1.11109560362875,2022-05-10,LHD,city
% with at least one dose,% with at least one dose,Los Angeles,21.8,60.8,Highest College Education,Lowest College Education,77.5355,89.207,11.6715,1.15053104706876,2022-05-10,LHD,city
% with at least one dose,% with at least one dose,Minneapolis,43.05,64.19,Highest College Education,Lowest College Education,67.0683333333334,80.3933333333333,13.325,1.19867796525931,2022-06-15,LHD,city
% with at least one dose,% with at least one dose,New York City,25.92,51.33,Highest College Education,Lowest College Education,85.7237777777778,95.3688888888889,9.64511111111111,1.11251383643071,2022-06-16,LHD,city
% with at least one dose,% with at least one dose,Oakland,36.65,68.43,Highest College Education,Lowest College Education,85.18,84.832,-0.348000000000013,0.995914533928152,2022-05-10,LHD,city
% with at least one dose,% with at least one dose,Philadelphia,16.31,50.98,Highest College Education,Lowest College Education,68.0325,90.3325,22.3,1.32778451475398,2022-06-13,LHD,city
% with at least one dose,% with at least one dose,Phoenix,19.13,46.7,Highest College Education,Lowest College Education,57.4792857142857,79.2878571428572,21.8085714285714,1.37941618719787,2022-06-17,LHD,county
% with at least one dose,% with at least one dose,San Antonio,11.31,45.11,Highest College Education,Lowest College Education,66.6807142857143,91.4813333333333,24.8006190476191,1.37193091455729,2022-06-17,LHD,city
% with at least one dose,% with at least one dose,San Diego,30.37,63.41,Highest College Education,Lowest College Education,79.411,92.456,13.045,1.16427195224843,2022-05-10,LHD,city
% with at least one dose,% with at least one dose,San Francisco,49.77,73.23,Highest College Education,Lowest College Education,90.91,85.84,-5.06999999999999,0.944230557694423,2022-05-10,LHD,city
% with at least one dose,% with at least one dose,San Jose,36.98,54.77,Highest College Education,Lowest College Education,89.315,93.255,3.94,1.04411353076191,2022-05-10,LHD,city
% with at least one dose,% with at least one dose,Austin,83.27,97.82,Highest High School Education,Lowest High School Education,78.7908333333333,84.6358333333333,5.84500000000001,1.07418375657067,2022-06-17,LHD,city
% with at least one dose,% with at least one dose,Baltimore,82.81,90.63,Highest High School Education,Lowest High School Education,61.8471428571429,70.7733333333334,8.92619047619048,1.14432664249032,2022-06-17,LHD,city
