outcome,outcome_label,city,percentile_25,percentile_75,top_lab,bot_lab,bottom,top,rate_diff,rr,date_of_access,source,geo_level
% Partially Vaccinated,% Partially Vaccinated,New York City,0.26,0.75,Most Socially Vulnerable,Least Socially Vulnerable,6.79444444444444,6.00369565217391,-0.790748792270532,0.883618329837534,2021-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Oakland,0.23,0.7,Most Socially Vulnerable,Least Socially Vulnerable,6.3075,8.085,1.7775,1.28180737217598,,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Philadelphia,0.24,0.73,Most Socially Vulnerable,Least Socially Vulnerable,10.2007142857143,8.05615384615385,-2.14456043956044,0.789763698943728,2021-06-14,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Antonio,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,9.51,7.38,-2.13,0.77602523659306,,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Diego,0.24,0.68,Most Socially Vulnerable,Least Socially Vulnerable,19.998,15.762,-4.236,0.788178817881788,,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Francisco,0.24,0.72,Most Socially Vulnerable,Least Socially Vulnerable,8.22,8.96428571428572,0.744285714285715,1.09054570733403,,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Jose,0.25,0.72,Most Socially Vulnerable,Least Socially Vulnerable,8.18125,8.20625,0.0250000000000004,1.00305576776165,2021-06-16,LHD,city
% with at least one dose,% with at least one dose,Austin,37.64,70.68,Highest College Education,Lowest College Education,51.9675,67.2933333333333,15.3258333333333,1.29491188403008,,LHD,city
% with at least one dose,% with at least one dose,Chicago,20.08,71.54,Highest College Education,Lowest College Education,41.2866666666667,77.4793333333333,36.1926666666667,1.87661876311965,2021-06-12,LHD,city
% with at least one dose,% with at least one dose,Dallas,15.17,55.11,Highest College Education,Lowest College Education,38.5766666666667,70.2,31.6233333333333,1.81975287306662,2021-05-29,LHD,city
% with at least one dose,% with at least one dose,Fort Worth,14.85,39.92,Highest College Education,Lowest College Education,34.1372727272727,54.5790909090909,20.4418181818182,1.5988122819632,,LHD,city
% with at least one dose,% with at least one dose,Houston,12.15,46.7,Highest College Education,Lowest College Education,40.0609677419355,73.188064516129,33.1270967741935,1.82691703774086,,LHD,city
% with at least one dose,% with at least one dose,Indianapolis,18.94,46.38,Highest College Education,Lowest College Education,35.6666666666667,59.6122222222222,23.9455555555556,1.6713707165109,,LHD,city
% with at least one dose,% with at least one dose,Long Beach,16.95,42.96,Highest College Education,Lowest College Education,47.466,65.32,17.854,1.37614292335567,2021-05-11,LHD,city
% with at least one dose,% with at least one dose,Los Angeles,21.8,60.8,Highest College Education,Lowest College Education,49.881,71.572,21.691,1.43485495479241,,LHD,city
% with at least one dose,% with at least one dose,New York City,25.92,51.33,Highest College Education,Lowest College Education,49.1233333333333,75.2355555555556,26.1122222222222,1.53156454276085,2021-06-17,LHD,city
% with at least one dose,% with at least one dose,Oakland,36.32,68.85,Highest College Education,Lowest College Education,54.555,76.745,22.19,1.40674548620658,,LHD,city
% with at least one dose,% with at least one dose,Philadelphia,16.31,50.98,Highest College Education,Lowest College Education,38.2441666666667,62.3541666666667,24.11,1.6304229403177,2021-06-14,LHD,city
% with at least one dose,% with at least one dose,Phoenix,18.8,46.06,Highest College Education,Lowest College Education,31.2361538461539,63.1376923076923,31.9015384615385,2.02130174600438,2021-06-16,LHD,county
% with at least one dose,% with at least one dose,San Antonio,11.31,45.11,Highest College Education,Lowest College Education,42.5646666666667,74.0493333333333,31.4846666666667,1.73969019687691,,LHD,city
% with at least one dose,% with at least one dose,San Diego,30.37,63.41,Highest College Education,Lowest College Education,63.449,86.496,23.047,1.36323661523428,,LHD,city
% with at least one dose,% with at least one dose,San Francisco,49.77,73.23,Highest College Education,Lowest College Education,71.5671428571429,72.5142857142857,0.947142857142865,1.01323432540871,,LHD,city
% with at least one dose,% with at least one dose,San Jose,36.98,54.77,Highest College Education,Lowest College Education,68.7475,77.15875,8.41125,1.12234990363286,2021-06-16,LHD,city
% with at least one dose,% with at least one dose,Austin,83.27,97.82,Highest High School Education,Lowest High School Education,50.0733333333333,66.4525,16.3791666666667,1.32710358141393,,LHD,city
% with at least one dose,% with at least one dose,Chicago,82.66,95.92,Highest High School Education,Lowest High School Education,45.1153333333333,76.4673333333333,31.352,1.69493003117935,2021-06-12,LHD,city
% with at least one dose,% with at least one dose,Dallas,70.84,93.12,Highest High School Education,Lowest High School Education,38.1266666666667,68.9007142857143,30.7740476190476,1.80715284889966,2021-05-29,LHD,city
% with at least one dose,% with at least one dose,Fort Worth,77.28,92.81,Highest High School Education,Lowest High School Education,38.4172727272727,49.3963636363636,10.9790909090909,1.28578527650915,,LHD,city
% with at least one dose,% with at least one dose,Houston,69.41,92.76,Highest High School Education,Lowest High School Education,41.2351612903226,71.3183870967742,30.0832258064516,1.72955276189284,,LHD,city
% with at least one dose,% with at least one dose,Indianapolis,82.88,91.89,Highest High School Education,Lowest High School Education,35.2711111111111,59.4055555555556,24.1344444444445,1.68425529233871,,LHD,city
% with at least one dose,% with at least one dose,Long Beach,71.8,91.92,Highest High School Education,Lowest High School Education,48.518,65.32,16.802,1.34630446432252,2021-05-11,LHD,city
% with at least one dose,% with at least one dose,Los Angeles,66.34,94.31,Highest High School Education,Lowest High School Education,50.542,72.878,22.336,1.44192948438922,,LHD,city
% with at least one dose,% with at least one dose,New York City,78.08,90.31,Highest High School Education,Lowest High School Education,51.9626666666667,72.4051111111111,20.4424444444444,1.3934063772281,2021-06-17,LHD,city
% with at least one dose,% with at least one dose,Oakland,82.05,95.46,Highest High School Education,Lowest High School Education,57.1275,69.985,12.8575,1.22506673668548,,LHD,city
% with at least one dose,% with at least one dose,Philadelphia,82.17,90.96,Highest High School Education,Lowest High School Education,41.0466666666667,56.2458333333333,15.1991666666667,1.37028991391912,2021-06-14,LHD,city
% with at least one dose,% with at least one dose,Phoenix,74.51,94.37,Highest High School Education,Lowest High School Education,34.5476923076923,59.06,24.5123076923077,1.70952084075525,2021-06-16,LHD,county
% with at least one dose,% with at least one dose,San Antonio,71.54,94.09,Highest High School Education,Lowest High School Education,43.8773333333333,67.3173333333333,23.44,1.53421660386532,,LHD,city
% with at least one dose,% with at least one dose,San Diego,82.73,97.01,Highest High School Education,Lowest High School Education,63.667,80.962,17.295,1.27164779241994,,LHD,city
% with at least one dose,% with at least one dose,San Francisco,87.81,95.35,Highest High School Education,Lowest High School Education,75.7928571428572,70.9157142857143,-4.87714285714286,0.935651682216568,,LHD,city
% with at least one dose,% with at least one dose,San Jose,78.99,93.8,Highest High School Education,Lowest High School Education,66.21875,79.385,13.16625,1.19882963662105,2021-06-16,LHD,city
% with at least one dose,% with at least one dose,Austin,12.56,21.65,Highest Foreign Born,Lowest  Foreign Born,68.5608333333333,52.2866666666667,-16.2741666666667,0.762631726082676,,LHD,city
% with at least one dose,% with at least one dose,Chicago,11.8,29.56,Highest Foreign Born,Lowest  Foreign Born,40.2766666666667,55.42,15.1433333333333,1.37598278573202,2021-06-12,LHD,city
% with at least one dose,% with at least one dose,Dallas,12.5,28.37,Highest Foreign Born,Lowest  Foreign Born,60.526,43.8906666666667,-16.6353333333333,0.725153928339336,2021-05-29,LHD,city
% with at least one dose,% with at least one dose,Fort Worth,8.75,22.17,Highest Foreign Born,Lowest  Foreign Born,46.6709090909091,39.7509090909091,-6.92,0.851727765008376,,LHD,city
% with at least one dose,% with at least one dose,Houston,17.26,33.31,Highest Foreign Born,Lowest  Foreign Born,52.1358064516129,46.1754838709677,-5.96032258064516,0.88567698504526,,LHD,city
% with at least one dose,% with at least one dose,Indianapolis,5.28,10.96,Highest Foreign Born,Lowest  Foreign Born,46.2833333333333,44.8966666666667,-1.38666666666666,0.970039611091106,,LHD,city
% with at least one dose,% with at least one dose,Long Beach,14.96,37.23,Highest Foreign Born,Lowest  Foreign Born,65.32,47.67,-17.65,0.729791794243723,2021-05-11,LHD,city
% with at least one dose,% with at least one dose,Los Angeles,25.75,40.34,Highest Foreign Born,Lowest  Foreign Born,66.202,61.1755,-5.0265,0.924073290837135,,LHD,city
% with at least one dose,% with at least one dose,New York City,24.45,44.06,Highest Foreign Born,Lowest  Foreign Born,60.1546666666667,60.2151111111111,0.0604444444444496,1.00100481721193,2021-06-17,LHD,city
% with at least one dose,% with at least one dose,Oakland,18.03,29.9,Highest Foreign Born,Lowest  Foreign Born,70.5125,57.1275,-13.385,0.810175500797731,,LHD,city
% with at least one dose,% with at least one dose,Philadelphia,7.01,17.27,Highest Foreign Born,Lowest  Foreign Born,45.9083333333333,51.8283333333333,5.92,1.12895262298058,2021-06-14,LHD,city
% with at least one dose,% with at least one dose,Phoenix,11.32,23.46,Highest Foreign Born,Lowest  Foreign Born,54.3438461538462,33.5461538461538,-20.7976923076923,0.6172944357156,2021-06-16,LHD,county
% with at least one dose,% with at least one dose,San Antonio,9.48,15.56,Highest Foreign Born,Lowest  Foreign Born,55.6346666666667,51.2386666666667,-4.396,0.920984518046302,,LHD,city
% with at least one dose,% with at least one dose,San Diego,15.08,30.83,Highest Foreign Born,Lowest  Foreign Born,73.947,74.515,0.567999999999998,1.00768117705925,,LHD,city
% with at least one dose,% with at least one dose,San Francisco,25.25,39.06,Highest Foreign Born,Lowest  Foreign Born,63.4685714285714,76.8157142857143,13.3471428571429,1.21029530926443,,LHD,city
% with at least one dose,% with at least one dose,San Jose,28.58,46.34,Highest Foreign Born,Lowest  Foreign Born,71.8828571428572,74.76,2.87714285714286,1.04002543821297,2021-06-16,LHD,city
% with at least one dose,% with at least one dose,Austin,5.73,7.67,Highest % Healthcare Worker,Lowest % Healthcare Worker,54.6066666666667,66.8233333333333,12.2166666666667,1.22372115736784,,LHD,city
% with at least one dose,% with at least one dose,Chicago,7.23,10.97,Highest % Healthcare Worker,Lowest % Healthcare Worker,62.5813333333333,50.3453333333333,-12.236,0.804478438725073,2021-06-12,LHD,city
% with at least one dose,% with at least one dose,Dallas,6.69,9.07,Highest % Healthcare Worker,Lowest % Healthcare Worker,45.8606666666667,52.5053333333333,6.64466666666667,1.14488813943684,2021-05-29,LHD,city
% with at least one dose,% with at least one dose,Fort Worth,6.09,8.72,Highest % Healthcare Worker,Lowest % Healthcare Worker,38.6872727272727,47.3709090909091,8.68363636363636,1.22445718582574,,LHD,city
% with at least one dose,% with at least one dose,Houston,6.08,8.8,Highest % Healthcare Worker,Lowest % Healthcare Worker,44.9461290322581,56.6134375,11.6673084677419,1.25958427831167,,LHD,city
% with at least one dose,% with at least one dose,Indianapolis,7.84,10.35,Highest % Healthcare Worker,Lowest % Healthcare Worker,38.7822222222222,57.74,18.9577777777778,1.4888264955306,,LHD,city
% with at least one dose,% with at least one dose,Long Beach,8.56,9.75,Highest % Healthcare Worker,Lowest % Healthcare Worker,54.506,60.3525,5.8465,1.10726342054086,2021-05-11,LHD,city
% with at least one dose,% with at least one dose,Los Angeles,5.98,9.16,Highest % Healthcare Worker,Lowest % Healthcare Worker,65.4375,64.0605,-1.377,0.978957020057307,,LHD,city
% with at least one dose,% with at least one dose,New York City,7.83,13.53,Highest % Healthcare Worker,Lowest % Healthcare Worker,70.2255555555556,44.7262222222222,-25.4993333333333,0.636893818331408,2021-06-17,LHD,city
% with at least one dose,% with at least one dose,Oakland,6.46,8.42,Highest % Healthcare Worker,Lowest % Healthcare Worker,50.4075,73.5025,23.095,1.45816594752765,,LHD,city
% with at least one dose,% with at least one dose,Philadelphia,11.15,15.52,Highest % Healthcare Worker,Lowest % Healthcare Worker,50.7591666666667,48.7808333333333,-1.97833333333333,0.961025102198289,2021-06-14,LHD,city
% with at least one dose,% with at least one dose,Phoenix,6.76,9.78,Highest % Healthcare Worker,Lowest % Healthcare Worker,37.4153846153846,51.8876923076923,14.4723076923077,1.38680098684211,2021-06-16,LHD,county
% with at least one dose,% with at least one dose,San Antonio,8.52,11.3,Highest % Healthcare Worker,Lowest % Healthcare Worker,47.5313333333333,64.18,16.6486666666667,1.35026719216797,,LHD,city
% with at least one dose,% with at least one dose,San Diego,7.93,10.66,Highest % Healthcare Worker,Lowest % Healthcare Worker,60.92,82.318,21.398,1.35124753775443,,LHD,city
% with at least one dose,% with at least one dose,San Francisco,5.88,9.07,Highest % Healthcare Worker,Lowest % Healthcare Worker,70.3157142857143,77.4185714285714,7.10285714285715,1.10101379492493,,LHD,city
% with at least one dose,% with at least one dose,San Jose,6.02,8.8,Highest % Healthcare Worker,Lowest % Healthcare Worker,75.1925,69.67625,-5.51625,0.926638295042724,2021-06-16,LHD,city
% with at least one dose,% with at least one dose,Austin,14.71,46.74,Highest % Hispanic,Lowest % Hispanic,73.0325,50.7633333333333,-22.2691666666667,0.695078675019113,,LHD,city
% with at least one dose,% with at least one dose,Chicago,5.74,37.76,Highest % Hispanic,Lowest % Hispanic,51.926,50.8666666666667,-1.05933333333333,0.979599173182349,2021-06-12,LHD,city
% with at least one dose,% with at least one dose,Dallas,18.52,51.72,Highest % Hispanic,Lowest % Hispanic,70.6833333333333,40.2073333333333,-30.476,0.568837538316435,2021-05-29,LHD,city
% with at least one dose,% with at least one dose,Fort Worth,20.11,42.39,Highest % Hispanic,Lowest % Hispanic,49.0363636363636,39.0445454545455,-9.99181818181818,0.796236559139785,,LHD,city
% with at least one dose,% with at least one dose,Houston,22.58,61.46,Highest % Hispanic,Lowest % Hispanic,70.161935483871,41.1067741935484,-29.0551612903226,0.585884267730872,,LHD,city
% with at least one dose,% with at least one dose,Indianapolis,5.34,12.77,Highest % Hispanic,Lowest % Hispanic,56.3055555555556,38.3977777777778,-17.9077777777778,0.681953626048347,,LHD,city
% with at least one dose,% with at least one dose,Long Beach,26.25,54.77,Highest % Hispanic,Lowest % Hispanic,65.32,47.466,-17.854,0.726668707899571,2021-05-11,LHD,city
% with at least one dose,% with at least one dose,Los Angeles,14.11,62.2,Highest % Hispanic,Lowest % Hispanic,74.354,50.528,-23.826,0.679559942975496,,LHD,city
% with at least one dose,% with at least one dose,New York City,11.46,37.53,Highest % Hispanic,Lowest % Hispanic,61.6964444444445,52.0206666666667,-9.67577777777777,0.843171225426281,2021-06-17,LHD,city
% with at least one dose,% with at least one dose,Oakland,10.53,20.95,Highest % Hispanic,Lowest % Hispanic,78.9775,54.555,-24.4225,0.690766357506885,,LHD,city
% with at least one dose,% with at least one dose,Philadelphia,3.98,12.5,Highest % Hispanic,Lowest % Hispanic,44.1125,42.9775,-1.135,0.97427033153868,2021-06-14,LHD,city
% with at least one dose,% with at least one dose,Phoenix,14.74,57.49,Highest % Hispanic,Lowest % Hispanic,56.2476923076923,33.5961538461538,-22.6515384615385,0.597289461447991,2021-06-16,LHD,county
% with at least one dose,% with at least one dose,San Antonio,43.58,79.62,Highest % Hispanic,Lowest % Hispanic,67.0873333333333,45.2173333333333,-21.87,0.674007015730739,,LHD,city
% with at least one dose,% with at least one dose,San Diego,12.46,32.1,Highest % Hispanic,Lowest % Hispanic,82.776,65.019,-17.757,0.785481298927225,,LHD,city
% with at least one dose,% with at least one dose,San Francisco,7.7,19.63,Highest % Hispanic,Lowest % Hispanic,78.4185714285714,73.7614285714286,-4.65714285714286,0.940611735558268,,LHD,city
% with at least one dose,% with at least one dose,San Jose,16.78,38.73,Highest % Hispanic,Lowest % Hispanic,78.20125,65.24125,-12.96,0.834273748821151,2021-06-16,LHD,city
% with at least one dose,% with at least one dose,Austin,2.13,7.7,Highest Limited English,Lowest  Limited English,71.4518181818182,49.5572727272727,-21.8945454545455,0.693576090690484,,LHD,city
% with at least one dose,% with at least one dose,Chicago,1.95,11.7,Highest Limited English,Lowest  Limited English,48.882,52.8606666666667,3.97866666666667,1.08139328723593,2021-06-12,LHD,city
% with at least one dose,% with at least one dose,Dallas,2.58,14.46,Highest Limited English,Lowest  Limited English,67.298,37.3006666666667,-29.9973333333333,0.554261146938492,2021-05-29,LHD,city
% with at least one dose,% with at least one dose,Fort Worth,2.6,10.49,Highest Limited English,Lowest  Limited English,52.4809090909091,38.9118181818182,-13.5690909090909,0.741447106307056,,LHD,city
% with at least one dose,% with at least one dose,Houston,4.44,17.14,Highest Limited English,Lowest  Limited English,63.4916129032258,40.508064516129,-22.9835483870968,0.638006543917408,,LHD,city
% with at least one dose,% with at least one dose,Indianapolis,1.58,4.98,Highest Limited English,Lowest  Limited English,53.4577777777778,39.3044444444444,-14.1533333333333,0.735242766877286,,LHD,city
% with at least one dose,% with at least one dose,Long Beach,2.68,11.06,Highest Limited English,Lowest  Limited English,65.32,47.67,-17.65,0.729791794243723,2021-05-11,LHD,city
% with at least one dose,% with at least one dose,Los Angeles,5.28,20.7,Highest Limited English,Lowest  Limited English,69.0975,59.8875,-9.21,0.866710083577553,,LHD,city
% with at least one dose,% with at least one dose,New York City,4.85,18,Highest Limited English,Lowest  Limited English,61.9846666666667,54.1811111111111,-7.80355555555556,0.874105065410442,2021-06-17,LHD,city
% with at least one dose,% with at least one dose,Oakland,4,13.12,Highest Limited English,Lowest  Limited English,67.7775,67.97,0.192499999999995,1.00284017557449,,LHD,city
% with at least one dose,% with at least one dose,Philadelphia,1.6,9.88,Highest Limited English,Lowest  Limited English,44.82,42.9716666666667,-1.84833333333334,0.958760969805146,2021-06-14,LHD,city
% with at least one dose,% with at least one dose,Phoenix,1.88,7.96,Highest Limited English,Lowest  Limited English,58.5784615384615,32.5592307692308,-26.0192307692308,0.555822565395525,2021-06-16,LHD,county
% with at least one dose,% with at least one dose,San Antonio,2.66,10.23,Highest Limited English,Lowest  Limited English,65.4686666666667,45.8866666666667,-19.582,0.700895084671548,,LHD,city
% with at least one dose,% with at least one dose,San Diego,2.52,8.93,Highest Limited English,Lowest  Limited English,75.257,65.651,-9.60600000000001,0.872357388681451,,LHD,city
% with at least one dose,% with at least one dose,San Francisco,5.24,14.42,Highest Limited English,Lowest  Limited English,70.9157142857143,73.7257142857143,2.81,1.03962450393828,,LHD,city
% with at least one dose,% with at least one dose,San Jose,6.73,15.04,Highest Limited English,Lowest  Limited English,73.8785714285714,68.4625,-5.41607142857143,0.926689548486899,2021-06-16,LHD,city
% with at least one dose,% with at least one dose,Austin,2.74,9.25,Highest % NH Asian/PI,Lowest % NH Asian/PI,56.9058333333333,65.7191666666667,8.81333333333333,1.15487574501735,,LHD,city
% with at least one dose,% with at least one dose,Chicago,0.53,12.9,Highest % NH Asian/PI,Lowest % NH Asian/PI,39.40875,75.0386666666667,35.6299166666667,1.90411181949863,2021-06-12,LHD,city
% with at least one dose,% with at least one dose,Dallas,0.98,6.52,Highest % NH Asian/PI,Lowest % NH Asian/PI,39.3133333333333,60.9664285714286,21.6530952380952,1.55078248019574,2021-05-29,LHD,city
% with at least one dose,% with at least one dose,Fort Worth,1.62,6.48,Highest % NH Asian/PI,Lowest % NH Asian/PI,42.5009090909091,45.1618181818182,2.66090909090909,1.06260828645377,,LHD,city
% with at least one dose,% with at least one dose,Houston,1.38,9.77,Highest % NH Asian/PI,Lowest % NH Asian/PI,40.8487096774194,64.5654838709677,23.7167741935484,1.58060032693416,,LHD,city
% with at least one dose,% with at least one dose,Indianapolis,0.98,3.42,Highest % NH Asian/PI,Lowest % NH Asian/PI,35.5555555555556,53.8466666666667,18.2911111111111,1.5144375,,LHD,city
% with at least one dose,% with at least one dose,Long Beach,10.09,16.2,Highest % NH Asian/PI,Lowest % NH Asian/PI,62.5925,52.56,-10.0325,0.839717218516596,2021-05-11,LHD,city
% with at least one dose,% with at least one dose,Los Angeles,4.88,18.38,Highest % NH Asian/PI,Lowest % NH Asian/PI,51.557,64.6885,13.1315,1.25469868301104,,LHD,city
% with at least one dose,% with at least one dose,New York City,3.99,23.16,Highest % NH Asian/PI,Lowest % NH Asian/PI,44.719347826087,67.098,22.378652173913,1.50042438590436,2021-06-17,LHD,city
% with at least one dose,% with at least one dose,Oakland,12.24,21.12,Highest % NH Asian/PI,Lowest % NH Asian/PI,60.1125,63.8225,3.71,1.06171761280932,,LHD,city
% with at least one dose,% with at least one dose,Philadelphia,2.5,9.91,Highest % NH Asian/PI,Lowest % NH Asian/PI,40.62,56.4883333333333,15.8683333333333,1.39065320860003,2021-06-14,LHD,city
% with at least one dose,% with at least one dose,Phoenix,2.28,5.11,Highest % NH Asian/PI,Lowest % NH Asian/PI,41.4915384615385,56.1723076923077,14.6807692307692,1.35382561782755,2021-06-16,LHD,county
% with at least one dose,% with at least one dose,San Antonio,0.58,3.42,Highest % NH Asian/PI,Lowest % NH Asian/PI,46.61,62.3453333333333,15.7353333333333,1.33759565186298,,LHD,city
% with at least one dose,% with at least one dose,San Diego,6.29,21.73,Highest % NH Asian/PI,Lowest % NH Asian/PI,69.872,77.861,7.989,1.11433764598122,,LHD,city
% with at least one dose,% with at least one dose,San Francisco,20.35,45.54,Highest % NH Asian/PI,Lowest % NH Asian/PI,63.4985714285714,77.4171428571429,13.9185714285714,1.21919503250917,,LHD,city
% with at least one dose,% with at least one dose,San Jose,20.5,52.29,Highest % NH Asian/PI,Lowest % NH Asian/PI,68.4542857142857,75.98,7.52571428571429,1.10993781042614,2021-06-16,LHD,city
% with at least one dose,% with at least one dose,Austin,3.18,13.75,Highest % NH Black,Lowest % NH Black,70.845,55.9191666666667,-14.9258333333333,0.78931705366175,,LHD,city
% with at least one dose,% with at least one dose,Chicago,4.16,52.42,Highest % NH Black,Lowest % NH Black,61.5906666666667,38.8206666666667,-22.77,0.630301127876518,2021-06-12,LHD,city
% with at least one dose,% with at least one dose,Dallas,8,28.87,Highest % NH Black,Lowest % NH Black,59.4906666666667,39.2457142857143,-20.2449523809524,0.659695318353259,2021-05-29,LHD,city
% with at least one dose,% with at least one dose,Fort Worth,5.73,21.35,Highest % NH Black,Lowest % NH Black,45.4736363636364,40.2472727272727,-5.22636363636364,0.885068271326043,,LHD,city
% with at least one dose,% with at least one dose,Houston,6.39,29.26,Highest % NH Black,Lowest % NH Black,59.411935483871,44.6474193548387,-14.7645161290323,0.751489056722609,,LHD,city
% with at least one dose,% with at least one dose,Indianapolis,11.89,41.24,Highest % NH Black,Lowest % NH Black,50.9977777777778,41.2744444444444,-9.72333333333334,0.809338097520589,,LHD,city
% with at least one dose,% with at least one dose,Long Beach,10.4,13.97,Highest % NH Black,Lowest % NH Black,61.728,55.28,-6.44799999999999,0.895541731467081,2021-05-11,LHD,city
% with at least one dose,% with at least one dose,Los Angeles,3.02,14.16,Highest % NH Black,Lowest % NH Black,63.608,56.257,-7.351,0.884432775751478,,LHD,city
% with at least one dose,% with at least one dose,New York City,2.9,27.96,Highest % NH Black,Lowest % NH Black,64.9902222222222,44.0011111111111,-20.9891111111111,0.677042016576853,2021-06-17,LHD,city
% with at least one dose,% with at least one dose,Oakland,12.68,26.38,Highest % NH Black,Lowest % NH Black,69.985,55.6825,-14.3025,0.795634778881189,,LHD,city
% with at least one dose,% with at least one dose,Philadelphia,9.92,72.05,Highest % NH Black,Lowest % NH Black,58.1575,38.8941666666667,-19.2633333333333,0.668773015804783,2021-06-14,LHD,city
% with at least one dose,% with at least one dose,Phoenix,2.91,7.81,Highest % NH Black,Lowest % NH Black,55.3028571428571,42.9061538461538,-12.3967032967033,0.775839731667382,2021-06-16,LHD,county
% with at least one dose,% with at least one dose,San Antonio,2.23,9.97,Highest % NH Black,Lowest % NH Black,49.3273333333333,45.4193333333333,-3.908,0.920774148207214,,LHD,city
% with at least one dose,% with at least one dose,San Diego,2.04,6.64,Highest % NH Black,Lowest % NH Black,81.989,66.064,-15.925,0.805766627230482,,LHD,city
% with at least one dose,% with at least one dose,San Francisco,2.02,6.96,Highest % NH Black,Lowest % NH Black,75.66,76.5957142857143,0.935714285714283,1.01236735772818,,LHD,city
% with at least one dose,% with at least one dose,San Jose,1.61,3.78,Highest % NH Black,Lowest % NH Black,71.66,69.405,-2.255,0.968531956461066,2021-06-16,LHD,city
% with at least one dose,% with at least one dose,Austin,0,0.28,Highest % NH Native American,Lowest % NH Native American,61.438125,60.6684615384615,-0.769663461538464,0.987472543123045,,LHD,city
% with at least one dose,% with at least one dose,Chicago,0.03,0.14,Highest % NH Native American,Lowest % NH Native American,66.3927777777778,53.2493333333333,-13.1434444444444,0.802035027236898,2021-06-12,LHD,city
% with at least one dose,% with at least one dose,Dallas,0.06,0.23,Highest % NH Native American,Lowest % NH Native American,57.208125,48.638,-8.570125,0.85019391913299,2021-05-29,LHD,city
% with at least one dose,% with at least one dose,Fort Worth,0.11,0.46,Highest % NH Native American,Lowest % NH Native American,44.5590909090909,46.6227272727273,2.06363636363636,1.04631235336122,,LHD,city
% with at least one dose,% with at least one dose,Houston,0.04,0.21,Highest % NH Native American,Lowest % NH Native American,51.0427272727273,53.4748571428571,2.43212987012986,1.04764890122612,,LHD,city
% with at least one dose,% with at least one dose,Indianapolis,0.05,0.25,Highest % NH Native American,Lowest % NH Native American,50.1045454545455,42.3633333333333,-7.74121212121213,0.845498805527836,,LHD,city
% with at least one dose,% with at least one dose,Long Beach,0.11,0.35,Highest % NH Native American,Lowest % NH Native American,59.73,53.2225,-6.5075,0.891051397957475,2021-05-11,LHD,city
% with at least one dose,% with at least one dose,Los Angeles,0.03,0.22,Highest % NH Native American,Lowest % NH Native American,67.477,64.9445,-2.5325,0.962468693036146,,LHD,city
% with at least one dose,% with at least one dose,New York City,0.01,0.2,Highest % NH Native American,Lowest % NH Native American,65.3791304347826,55.6576595744681,-9.72147086031453,0.851306207414124,2021-06-17,LHD,city
% with at least one dose,% with at least one dose,Oakland,0.14,0.52,Highest % NH Native American,Lowest % NH Native American,69.425,63.8225,-5.6025,0.91930140439323,,LHD,city
% with at least one dose,% with at least one dose,Philadelphia,0.03,0.28,Highest % NH Native American,Lowest % NH Native American,48.6375,45.6983333333333,-2.93916666666667,0.939569947742654,2021-06-14,LHD,city
% with at least one dose,% with at least one dose,Phoenix,0.67,2.13,Highest % NH Native American,Lowest % NH Native American,52.1269230769231,42.0269230769231,-10.1,0.80624216040729,2021-06-16,LHD,county
% with at least one dose,% with at least one dose,San Antonio,0,0.22,Highest % NH Native American,Lowest % NH Native American,57.4275,49.32,-8.1075,0.85882199294763,,LHD,city
% with at least one dose,% with at least one dose,San Diego,0.08,0.32,Highest % NH Native American,Lowest % NH Native American,78.958,68.423,-10.535,0.866574634615872,,LHD,city
% with at least one dose,% with at least one dose,San Francisco,0.07,0.26,Highest % NH Native American,Lowest % NH Native American,79.825,67.9514285714286,-11.8735714285714,0.851254977405933,,LHD,city
% with at least one dose,% with at least one dose,San Jose,0.07,0.24,Highest % NH Native American,Lowest % NH Native American,75.2428571428572,71.375,-3.86785714285715,0.948595025631289,2021-06-16,LHD,city
% with at least one dose,% with at least one dose,Austin,31.86,68.84,Highest % NH White,Lowest % NH White,51.245,72.0841666666667,20.8391666666667,1.40665756008716,,LHD,city
% with at least one dose,% with at least one dose,Chicago,8.11,61.65,Highest % NH White,Lowest % NH White,39.5733333333333,69.4253333333333,29.852,1.75434636118598,2021-06-12,LHD,city
% with at least one dose,% with at least one dose,Dallas,12.19,58.9,Highest % NH White,Lowest % NH White,35.126,63.8853333333333,28.7593333333333,1.81874774620889,2021-05-29,LHD,city
% with at least one dose,% with at least one dose,Fort Worth,24.83,60.26,Highest % NH White,Lowest % NH White,38.5054545454546,48.2045454545455,9.69909090909091,1.25188875247899,,LHD,city
% with at least one dose,% with at least one dose,Houston,7.13,52.12,Highest % NH White,Lowest % NH White,41.4687096774194,68.4516129032258,26.9829032258065,1.65068104206047,,LHD,city
% with at least one dose,% with at least one dose,Indianapolis,41.98,73.56,Highest % NH White,Lowest % NH White,39.28,52.8533333333333,13.5733333333333,1.34555329260014,,LHD,city
% with at least one dose,% with at least one dose,Long Beach,8.47,48.94,Highest % NH White,Lowest % NH White,47.466,65.32,17.854,1.37614292335567,2021-05-11,LHD,city
